,State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
38789,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Leafy Vegetable,Leafy Vegetables,FAQ,13/11/2024,60.0,80.0,70.0,171
38790,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Ginger(Dry),Other,FAQ,13/11/2024,300.0,500.0,400.0,27
38791,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Green Chilli,Green Chilly,FAQ,13/11/2024,300.0,500.0,400.0,87
38792,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Papaya,Papaya,Medium,13/11/2024,40.0,80.0,60.0,72
38793,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Coconut,Coconut,FAQ,13/11/2024,10.0,30.0,20.0,138
41188,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Papaya,Papaya,Medium,29/11/2024,40.0,80.0,60.0,72
41189,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Cowpea(Veg),Cowpea (Veg),FAQ,29/11/2024,80.0,120.0,100.0,89
41190,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Green Chilli,Green Chilly,FAQ,29/11/2024,300.0,450.0,400.0,87
41191,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Bhindi(Ladies Finger),Bhindi,FAQ,29/11/2024,60.0,80.0,70.0,85
41192,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Coconut,Coconut,FAQ,29/11/2024,10.0,20.0,15.0,138
41193,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Little gourd (Kundru),Little gourd (Kundru),FAQ,29/11/2024,100.0,150.0,120.0,302
41194,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Cucumbar(Kheera),Cucumbar,FAQ,29/11/2024,80.0,120.0,100.0,159
41195,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Leafy Vegetable,Leafy Vegetables,FAQ,29/11/2024,60.0,80.0,70.0,171
41196,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Brinjal,Arkasheela Mattigulla,FAQ,29/11/2024,100.0,150.0,120.0,35
41197,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Amaranthus,Amaranthus,FAQ,29/11/2024,60.0,80.0,70.0,86
41198,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Tomato,Tomato,FAQ,29/11/2024,100.0,150.0,120.0,78
41199,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Banana,Banana - Ripe,Medium,29/11/2024,40.0,60.0,50.0,19
41200,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Ginger(Dry),Other,FAQ,29/11/2024,250.0,400.0,350.0,27
41201,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Pumpkin,Other,FAQ,29/11/2024,80.0,120.0,100.0,84
43180,Andaman and Nicobar,South Andaman,Port Blair,Ridgeguard(Tori),Other,FAQ,12/12/2024,4000.0,8000.0,6000.0,160
43181,Andaman and Nicobar,South Andaman,Port Blair,Sweet Potato,Other,FAQ,12/12/2024,6000.0,10000.0,8000.0,152
43182,Andaman and Nicobar,South Andaman,Port Blair,Snakeguard,Other,FAQ,12/12/2024,4000.0,8000.0,6000.0,156
43183,Andaman and Nicobar,South Andaman,Port Blair,Ginger(Green),Other,FAQ,12/12/2024,30000.0,50000.0,40000.0,103
43184,Andaman and Nicobar,South Andaman,Port Blair,Tapioca,Other,FAQ,12/12/2024,4000.0,8000.0,6000.0,100
43185,Andaman and Nicobar,South Andaman,Port Blair,Green Chilli,Other,FAQ,12/12/2024,20000.0,40000.0,30000.0,87
43186,Andaman and Nicobar,South Andaman,Port Blair,Colacasia,Other,FAQ,12/12/2024,6000.0,10000.0,8000.0,318
43187,Andaman and Nicobar,South Andaman,Port Blair,French Beans (Frasbean),Other,FAQ,12/12/2024,10000.0,16000.0,14000.0,298
43188,Andaman and Nicobar,South Andaman,Port Blair,Bitter gourd,Other,FAQ,12/12/2024,8000.0,12000.0,10000.0,81
43189,Andaman and Nicobar,South Andaman,Port Blair,Bottle gourd,Other,FAQ,12/12/2024,6000.0,10000.0,8000.0,82
43190,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Pumpkin,Other,FAQ,12/12/2024,100.0,150.0,120.0,84
43191,Andaman and Nicobar,South Andaman,Port Blair,Pointed gourd (Parval),Other,FAQ,12/12/2024,8000.0,12000.0,10000.0,303
43192,Andaman and Nicobar,South Andaman,Port Blair,Little gourd (Kundru),Other,FAQ,12/12/2024,8000.0,12000.0,10000.0,302
43193,Andaman and Nicobar,South Andaman,Port Blair,Brinjal,Other,FAQ,12/12/2024,12000.0,16000.0,14000.0,35
43194,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Tomato,Tomato,FAQ,12/12/2024,150.0,180.0,160.0,78
43195,Andaman and Nicobar,South Andaman,Port Blair,Papaya (Raw),Other,FAQ,12/12/2024,4000.0,8000.0,6000.0,313
43196,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Bottle gourd,Bottle Gourd,FAQ,12/12/2024,80.0,120.0,100.0,82
43197,Andaman and Nicobar,South Andaman,Port Blair,Cucumbar(Kheera),Other,FAQ,12/12/2024,6000.0,10000.0,8000.0,159
44075,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Green Chilli,Other,FAQ,18/12/2024,10000.0,40000.0,35000.0,87
44076,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Banana - Green,Other,FAQ,18/12/2024,3000.0,6000.0,4000.0,90
44077,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Beetroot,Other,FAQ,18/12/2024,10000.0,14000.0,12000.0,157
44078,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Bhindi(Ladies Finger),Other,FAQ,18/12/2024,6000.0,12000.0,8000.0,85
44079,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Ridgeguard(Tori),Other,FAQ,18/12/2024,5000.0,8000.0,6000.0,160
44080,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Snakeguard,Other,FAQ,18/12/2024,5000.0,8000.0,6000.0,156
44081,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Bottle gourd,Other,FAQ,18/12/2024,4000.0,7000.0,5000.0,82
44082,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Bitter gourd,Other,FAQ,18/12/2024,8000.0,12000.0,10000.0,81
44083,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Ginger(Dry),Other,FAQ,18/12/2024,22000.0,40000.0,30000.0,27
44084,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Pumpkin,Other,FAQ,18/12/2024,5000.0,8000.0,6000.0,84
44085,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Cabbage,Other,FAQ,18/12/2024,7000.0,10000.0,9000.0,154
44086,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Tapioca,Other,FAQ,18/12/2024,7000.0,10000.0,8000.0,100
44087,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Coconut,Coconut,FAQ,18/12/2024,1200.0,1800.0,1500.0,138
44088,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Drumstick,Other,FAQ,18/12/2024,14000.0,20000.0,18000.0,168
44089,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Raddish,Other,FAQ,18/12/2024,3000.0,10000.0,8000.0,161
44090,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Ashgourd,Other,FAQ,18/12/2024,4000.0,8000.0,6000.0,83
44091,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Cauliflower,Other,FAQ,18/12/2024,14000.0,18000.0,16000.0,34
44092,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Brinjal,Other,FAQ,18/12/2024,8000.0,18000.0,16000.0,35
44093,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Sweet Potato,Other,FAQ,18/12/2024,7000.0,10000.0,8000.0,152
44094,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Carrot,Other,FAQ,18/12/2024,10000.0,14000.0,12000.0,153
44095,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Colacasia,Other,FAQ,18/12/2024,10000.0,12000.0,11000.0,318
44096,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Papaya (Raw),Other,FAQ,18/12/2024,1000.0,2000.0,1500.0,313
44097,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Tomato,Other,FAQ,18/12/2024,8000.0,12000.0,10000.0,78
44098,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Cucumbar(Kheera),Other,FAQ,18/12/2024,6000.0,12000.0,10000.0,159
44465,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Papaya (Raw),Other,FAQ,20/12/2024,50.0,80.0,60.0,313
44466,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Coconut,Coconut,FAQ,20/12/2024,10.0,20.0,15.0,138
44467,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Cowpea(Veg),Cowpea (Veg),FAQ,20/12/2024,80.0,110.0,100.0,89
44468,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Tomato,Tomato,FAQ,20/12/2024,100.0,120.0,110.0,78
44469,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Green Chilli,Green Chilly,FAQ,20/12/2024,350.0,450.0,400.0,87
44470,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Leafy Vegetable,Leafy Vegetables,FAQ,20/12/2024,60.0,100.0,80.0,171
44471,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Amaranthus,Amaranthus,FAQ,20/12/2024,60.0,100.0,80.0,86
44472,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Pumpkin,Other,FAQ,20/12/2024,80.0,120.0,100.0,84
44473,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Ginger(Dry),Other,FAQ,20/12/2024,350.0,500.0,400.0,27
44474,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Cucumbar(Kheera),Cucumbar,FAQ,20/12/2024,80.0,100.0,90.0,159
44475,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,French Beans (Frasbean),French Beans (Frasbean),FAQ,20/12/2024,100.0,150.0,120.0,298
44476,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Banana - Green,Banana - Green,FAQ,20/12/2024,80.0,120.0,100.0,90
44477,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Little gourd (Kundru),Little gourd (Kundru),FAQ,20/12/2024,120.0,150.0,140.0,302
44478,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Brinjal,Arkasheela Mattigulla,FAQ,20/12/2024,100.0,150.0,120.0,35
44479,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Bhindi(Ladies Finger),Bhindi,FAQ,20/12/2024,100.0,150.0,120.0,85
45573,Andaman and Nicobar,South Andaman,Port Blair,Bitter gourd,Other,FAQ,30/12/2024,8000.0,14000.0,12000.0,81
45574,Andaman and Nicobar,South Andaman,Port Blair,Pointed gourd (Parval),Other,FAQ,30/12/2024,10000.0,14000.0,12000.0,303
45575,Andaman and Nicobar,South Andaman,Port Blair,French Beans (Frasbean),Other,FAQ,30/12/2024,10000.0,14000.0,12000.0,298
45576,Andaman and Nicobar,South Andaman,Port Blair,Snakeguard,Other,FAQ,30/12/2024,6000.0,10000.0,8000.0,156
45577,Andaman and Nicobar,South Andaman,Port Blair,Brinjal,Other,FAQ,30/12/2024,10000.0,16000.0,14000.0,35
45578,Andaman and Nicobar,South Andaman,Port Blair,Cucumbar(Kheera),Other,FAQ,30/12/2024,4000.0,8000.0,6000.0,159
45579,Andaman and Nicobar,South Andaman,Port Blair,Ridgeguard(Tori),Other,FAQ,30/12/2024,6000.0,10000.0,8000.0,160
45580,Andaman and Nicobar,South Andaman,Port Blair,Sweet Potato,Other,FAQ,30/12/2024,4000.0,8000.0,6000.0,152
45581,Andaman and Nicobar,South Andaman,Port Blair,Green Chilli,Other,FAQ,30/12/2024,20000.0,40000.0,30000.0,87
45582,Andaman and Nicobar,South Andaman,Port Blair,Colacasia,Other,FAQ,30/12/2024,6000.0,10000.0,8000.0,318
45583,Andaman and Nicobar,South Andaman,Port Blair,Little gourd (Kundru),Other,FAQ,30/12/2024,6000.0,10000.0,8000.0,302
45584,Andaman and Nicobar,South Andaman,Port Blair,Ginger(Green),Other,FAQ,30/12/2024,35000.0,55000.0,40000.0,103
45585,Andaman and Nicobar,South Andaman,Port Blair,Papaya (Raw),Other,FAQ,30/12/2024,4000.0,8000.0,6000.0,313
45586,Andaman and Nicobar,South Andaman,Port Blair,Bottle gourd,Other,FAQ,30/12/2024,6000.0,10000.0,8000.0,82
45587,Andaman and Nicobar,South Andaman,Port Blair,Tapioca,Other,FAQ,30/12/2024,6000.0,10000.0,8000.0,100
45588,Andaman and Nicobar,South Andaman,Port Blair,Raddish,Other,FAQ,30/12/2024,6000.0,10000.0,8000.0,161
45774,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Bitter gourd,Other,FAQ,31/12/2024,8000.0,12000.0,10000.0,81
45775,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Pumpkin,Other,FAQ,31/12/2024,5000.0,8000.0,6500.0,84
45776,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Pumpkin,Other,FAQ,31/12/2024,80.0,100.0,90.0,84
45777,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Beetroot,Other,FAQ,31/12/2024,10000.0,14000.0,11000.0,157
45778,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Lemon,Other,FAQ,31/12/2024,0.5,1.0,0.7,310
45779,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Bhindi(Ladies Finger),Other,FAQ,31/12/2024,7500.0,10000.0,8500.0,85
45780,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Coconut,Coconut,FAQ,31/12/2024,1000.0,1800.0,1500.0,138
45781,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Banana,Banana - Ripe,Medium,31/12/2024,60.0,80.0,70.0,19
45782,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Drumstick,Other,FAQ,31/12/2024,10000.0,14000.0,11000.0,168
45783,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Cucumbar(Kheera),Other,FAQ,31/12/2024,5000.0,8000.0,7000.0,159
45784,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Cucumbar(Kheera),Cucumbar,FAQ,31/12/2024,80.0,120.0,100.0,159
45785,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Amaranthus,Other,FAQ,31/12/2024,5000.0,8000.0,6000.0,86
45786,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Tapioca,Other,FAQ,31/12/2024,5000.0,8000.0,7000.0,100
45787,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Raddish,Other,FAQ,31/12/2024,5000.0,8000.0,6000.0,161
45788,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Snakeguard,Other,FAQ,31/12/2024,5000.0,8000.0,6000.0,156
45789,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Cauliflower,Other,FAQ,31/12/2024,12000.0,18000.0,15000.0,34
45790,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Bhindi(Ladies Finger),Bhindi,FAQ,31/12/2024,120.0,180.0,150.0,85
45791,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Ashgourd,Other,FAQ,31/12/2024,4000.0,8000.0,6000.0,83
45792,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Ginger(Dry),Other,FAQ,31/12/2024,350.0,450.0,400.0,27
45793,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Pointed gourd (Parval),Other,FAQ,31/12/2024,7000.0,10000.0,8000.0,303
45794,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Little gourd (Kundru),Little gourd (Kundru),FAQ,31/12/2024,120.0,150.0,130.0,302
45795,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Tomato,Other,FAQ,31/12/2024,10000.0,14000.0,13000.0,78
45796,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Bottle gourd,Other,FAQ,31/12/2024,5000.0,8000.0,6000.0,82
45797,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Ridgeguard(Tori),Other,FAQ,31/12/2024,5000.0,8000.0,6000.0,160
45798,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Coconut,Coconut,FAQ,31/12/2024,10.0,20.0,15.0,138
45799,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Knool Khol,Other,FAQ,31/12/2024,10000.0,14000.0,12000.0,177
45800,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Papaya,Papaya,Medium,31/12/2024,60.0,80.0,70.0,72
45801,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Leafy Vegetable,Leafy Vegetables,FAQ,31/12/2024,60.0,80.0,70.0,171
45802,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Bottle gourd,Bottle Gourd,FAQ,31/12/2024,80.0,100.0,90.0,82
45803,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Amaranthus,Amaranthus,FAQ,31/12/2024,60.0,80.0,70.0,86
45804,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Banana,Banana - Ripe,Medium,31/12/2024,5000.0,8000.0,6000.0,19
45805,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Brinjal,Other,FAQ,31/12/2024,5000.0,8000.0,6500.0,35
45806,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Brinjal,Arkasheela Mattigulla,FAQ,31/12/2024,100.0,150.0,120.0,35
45807,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Ginger(Green),Other,FAQ,31/12/2024,20000.0,25000.0,23000.0,103
45808,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Green Chilli,Other,FAQ,31/12/2024,15000.0,20000.0,17000.0,87
45809,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Green Chilli,Green Chilly,FAQ,31/12/2024,350.0,500.0,450.0,87
45810,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Cowpea(Veg),Cowpea (Veg),FAQ,31/12/2024,80.0,100.0,90.0,89
45811,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Tomato,Tomato,FAQ,31/12/2024,120.0,150.0,130.0,78
45812,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Sweet Potato,Other,FAQ,31/12/2024,7000.0,10000.0,8000.0,152
45813,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Carrot,Other,FAQ,31/12/2024,10000.0,14000.0,11000.0,153
45814,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Papaya (Raw),Other,FAQ,31/12/2024,1500.0,3000.0,2500.0,313
45815,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Banana - Green,Other,FAQ,31/12/2024,3000.0,6000.0,4000.0,90
45816,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Papaya,Other,Medium,31/12/2024,1500.0,3000.0,2500.0,72
45817,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Little gourd (Kundru),Other,FAQ,31/12/2024,8000.0,12000.0,10000.0,302
45818,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Cowpea(Veg),Cowpea (Veg),FAQ,31/12/2024,2000.0,4000.0,3000.0,89
45819,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Cabbage,Other,FAQ,31/12/2024,10000.0,16000.0,13000.0,154
